pdf_name,label_key,year,type,forecast_year,horizon,pred_value,realized_value,error
spa_2020_oktober_vetur_haust,innflutningur voru og thjonustu,2021,extrapolation,2020,1,17.4,20.3,-2.900000000000002
spa_2020_oktober_vetur_haust,innflutningur voru og thjonustu,2022,extrapolation,2020,2,7.9,19.7,-11.799999999999999
spa_2020_oktober_vetur_haust,innflutningur voru og thjonustu,2023,extrapolation,2020,3,6.6,-1.1,7.699999999999999
spa_2020_oktober_vetur_haust,innflutningur voru og thjonustu,2024,extrapolation,2020,4,4.3,3.3,1.0
spa_2020_oktober_vetur_haust,visitala neysluverds,2020,forecast,2020,0,-7.6,-6.5,-1.0999999999999996
spa_2020_oktober_vetur_haust,visitala neysluverds,2021,extrapolation,2020,1,3.9,4.4,-0.5000000000000004
spa_2020_oktober_vetur_haust,visitala neysluverds,2022,extrapolation,2020,2,3.1,6.4,-3.3000000000000003
spa_2020_oktober_vetur_haust,visitala neysluverds,2023,extrapolation,2020,3,2.6,5.0,-2.4
spa_2020_oktober_vetur_haust,visitala neysluverds,2024,extrapolation,2020,4,2.5,-0.7,3.2
spa_2020_oktober_vetur_haust,voru- og thjonustujofnudur,2020,forecast,2020,0,0.7,-0.7,1.4
spa_2020_oktober_vetur_haust,voru- og thjonustujofnudur,2021,extrapolation,2020,1,0.7,-1.8,2.5
spa_2020_oktober_vetur_haust,voru- og thjonustujofnudur,2022,extrapolation,2020,2,0.9,-0.7,1.6
spa_2020_oktober_vetur_haust,voru- og thjonustujofnudur,2023,extrapolation,2020,3,1.1,0.5,0.6000000000000001
spa_2020_oktober_vetur_haust,voru- og thjonustujofnudur,2024,extrapolation,2020,4,1.4,-0.8,2.2
spa_2020_oktober_vetur_haust,vidskiptajofnudur,2020,forecast,2020,0,1.8,0.9,0.9
spa_2020_oktober_vetur_haust,vidskiptajofnudur,2021,extrapolation,2020,1,1.0,-1.6,2.6
spa_2020_oktober_vetur_haust,vidskiptajofnudur,2022,extrapolation,2020,2,1.3,-1.5,2.8
spa_2020_oktober_vetur_haust,vidskiptajofnudur,2023,extrapolation,2020,3,1.4,1.1,0.2999999999999998
spa_2020_oktober_vetur_haust,vidskiptajofnudur,2024,extrapolation,2020,4,1.6,-2.7,4.300000000000001
spa_2020_oktober_vetur_haust,vlf a verdlagi hvers ars,2020,forecast,2020,0,2.854,2.941,-0.08699999999999974
spa_2020_oktober_vetur_haust,vlf a verdlagi hvers ars,2021,extrapolation,2020,1,3.068,3.251,-0.18299999999999983
spa_2020_oktober_vetur_haust,vlf a verdlagi hvers ars,2022,extrapolation,2020,2,3.252,3.766,-0.5140000000000002
spa_2020_oktober_vetur_haust,vlf a verdlagi hvers ars,2023,extrapolation,2020,3,3.436,4.321,-0.8849999999999998
spa_2020_oktober_vetur_haust,vlf a verdlagi hvers ars,2024,extrapolation,2020,4,3.621,4.598,-0.9769999999999999
spa_2020_oktober_vetur_haust,einkaneysla,2020,forecast,2020,0,2.8,2.8,0.0
spa_2020_oktober_vetur_haust,einkaneysla,2021,extrapolation,2020,1,2.7,4.4,-1.7000000000000002
spa_2020_oktober_vetur_haust,einkaneysla,2022,extrapolation,2020,2,2.6,8.3,-5.700000000000001
spa_2020_oktober_vetur_haust,einkaneysla,2023,extrapolation,2020,3,2.5,8.7,-6.199999999999999
spa_2020_oktober_vetur_haust,einkaneysla,2024,extrapolation,2020,4,2.5,5.9,-3.4000000000000004
spa_2020_oktober_vetur_haust,gengisvisitala,2020,forecast,2020,0,11.6,11.1,0.5
spa_2020_oktober_vetur_haust,gengisvisitala,2021,extrapolation,2020,1,-1.1,-2.4,1.2999999999999998
spa_2020_oktober_vetur_haust,gengisvisitala,2022,extrapolation,2020,2,-0.5,-3.0,2.5
spa_2020_oktober_vetur_haust,gengisvisitala,2023,extrapolation,2020,3,0.0,2.6,-2.6
spa_2020_oktober_vetur_haust,gengisvisitala,2024,extrapolation,2020,4,0.0,0.0,0.0
spa_2020_oktober_vetur_haust,raungengi,2020,forecast,2020,0,-8.5,-7.9,-0.5999999999999996
spa_2020_oktober_vetur_haust,raungengi,2021,extrapolation,2020,1,2.6,3.9,-1.2999999999999998
spa_2020_oktober_vetur_haust,raungengi,2022,extrapolation,2020,2,1.1,3.9,-2.8
spa_2020_oktober_vetur_haust,raungengi,2023,extrapolation,2020,3,0.5,0.9,-0.4
spa_2020_oktober_vetur_haust,raungengi,2024,extrapolation,2020,4,0.4,3.3,-2.9
spa_2020_oktober_vetur_haust,atvinnuleysi,2020,forecast,2020,0,7.8,6.4,1.3999999999999995
spa_2020_oktober_vetur_haust,atvinnuleysi,2021,extrapolation,2020,1,6.8,6.0,0.7999999999999998
spa_2020_oktober_vetur_haust,atvinnuleysi,2022,extrapolation,2020,2,6.2,3.8,2.4000000000000004
spa_2020_oktober_vetur_haust,atvinnuleysi,2023,extrapolation,2020,3,5.4,3.4,2.0000000000000004
spa_2020_oktober_vetur_haust,atvinnuleysi,2024,extrapolation,2020,4,5.0,3.4,1.6
spa_2020_oktober_vetur_haust,launavisitala m.v. fast verdlag,2020,forecast,2020,0,3.0,3.4,-0.3999999999999999
spa_2020_oktober_vetur_haust,launavisitala m.v. fast verdlag,2021,extrapolation,2020,1,2.8,3.7,-0.9000000000000004
spa_2020_oktober_vetur_haust,launavisitala m.v. fast verdlag,2022,extrapolation,2020,2,2.6,0.0,2.6
spa_2020_oktober_vetur_haust,launavisitala m.v. fast verdlag,2023,extrapolation,2020,3,1.6,0.9,0.7000000000000001
spa_2020_oktober_vetur_haust,launavisitala m.v. fast verdlag,2024,extrapolation,2020,4,1.7,0.7,1.0
spa_2020_oktober_vetur_haust,hagvoxtur i helstu vidskiptalondum,2020,forecast,2020,0,0.5,0.7,-0.19999999999999996
spa_2020_oktober_vetur_haust,hagvoxtur i helstu vidskiptalondum,2021,extrapolation,2020,1,1.4,5.7,-4.300000000000001
spa_2020_oktober_vetur_haust,hagvoxtur i helstu vidskiptalondum,2022,extrapolation,2020,2,1.9,3.1,-1.2000000000000002
spa_2020_oktober_vetur_haust,hagvoxtur i helstu vidskiptalondum,2023,extrapolation,2020,3,2.0,1.2,0.8
spa_2020_oktober_vetur_haust,hagvoxtur i helstu vidskiptalondum,2024,extrapolation,2020,4,2.0,1.5,0.5
spa_2020_oktober_vetur_haust,verd utflutts als,2020,forecast,2020,0,-7.5,-10.1,2.5999999999999996
spa_2020_oktober_vetur_haust,verd utflutts als,2021,extrapolation,2020,1,7.3,44.0,-36.7
spa_2020_oktober_vetur_haust,verd utflutts als,2022,extrapolation,2020,2,3.9,31.4,-27.5
spa_2020_oktober_vetur_haust,verd utflutts als,2023,extrapolation,2020,3,3.8,-22.6,26.400000000000002
spa_2020_oktober_vetur_haust,verd utflutts als,2024,extrapolation,2020,4,4.0,2.8,1.2000000000000002
spa_2020_oktober_vetur_haust,oliuverd,2020,forecast,2020,0,-31.2,-32.6,1.4000000000000021
spa_2020_oktober_vetur_haust,oliuverd,2021,extrapolation,2020,1,9.7,63.7,-54.0
spa_2020_oktober_vetur_haust,oliuverd,2022,extrapolation,2020,2,3.7,39.8,-36.099999999999994
spa_2020_oktober_vetur_haust,oliuverd,2023,extrapolation,2020,3,2.8,-16.9,19.7
spa_2020_oktober_vetur_haust,oliuverd,2024,extrapolation,2020,4,2.3,-1.4,3.6999999999999997
spa_2021_mars_vor,verg landsframleidsla,2021,forecast,2021,0,2.3,7.7,-5.4
